0.11277109, 0.15652083, 0.36229965, 0.6463196, 0.48654607, 0.63377774, 1.006093, 0.94077796, 0.587442, 1.4172622, 1.0721005, 2.4594512, 2.8112583, 3.3453052, 1.7640293, 1.9835302, 2.2507148, 0.36366832, 0.63737917, 0.36953676, 0.5872125, 0.8874205, 0.3464536, 0.49757555, 0.4309769, 0.6440899, 0.7479476, 0.58318514, 0.41719863, 0.20120504
0.120118104, 0.16168527, 0.37035915, 0.66122186, 0.4556079, 0.6656778, 1.0198458, 0.9489442, 0.6197696, 1.3978658, 1.0946937, 2.3496518, 2.784765, 3.4067109, 1.7252951, 1.8992085, 2.2073, 0.39168748, 0.65357333, 0.37972763, 0.56062216, 0.86194974, 0.34885097, 0.4846668, 0.40141487, 0.6516754, 0.7053773, 0.5950631, 0.4001666, 0.20118377
0.11234396, 0.1606168, 0.3751471, 0.67767876, 0.45092618, 0.6893712, 1.02981, 0.9450237, 0.657654, 1.3703619, 1.1059935, 2.1929278, 2.8009284, 3.4976463, 1.7086307, 1.8482378, 2.1550233, 0.42758322, 0.6717794, 0.39086914, 0.54889274, 0.83125603, 0.35456407, 0.4746261, 0.36926788, 0.6541464, 0.63538563, 0.606732, 0.37758836, 0.20096858
0.111544654, 0.16162618, 0.37980068, 0.69318455, 0.45865396, 0.70574653, 1.0318964, 0.9264632, 0.6982205, 1.3354913, 1.1014199, 1.9764366, 2.8486078, 3.6226735, 1.7167414, 1.8199075, 2.0960538, 0.4677822, 0.6898478, 0.4047755, 0.54296184, 0.80119175, 0.35784537, 0.47082222, 0.34641457, 0.64925295, 0.5277277, 0.61873317, 0.34980294, 0.20011523
0.11357471, 0.16348298, 0.3782106, 0.71362466, 0.47354817, 0.7129756, 1.0211706, 0.89518934, 0.7379499, 1.2956252, 1.0828576, 1.6718026, 2.919387, 3.7803879, 1.7587777, 1.8098168, 2.0246644, 0.5110142, 0.70608854, 0.4204685, 0.5408116, 0.77236474, 0.3585545, 0.47231984, 0.3345753, 0.63728976, 0.4458982, 0.63163924, 0.32164595, 0.19669905
0.11966436, 0.16456014, 0.37639374, 0.73469585, 0.49783635, 0.7025313, 0.99921227, 0.854202, 0.7738114, 1.2530781, 1.0547612, 1.3394146, 3.00667, 3.9722948, 1.8335606, 1.8061291, 1.9434505, 0.55410236, 0.72162724, 0.4346693, 0.5447831, 0.73998684, 0.35232422, 0.48140883, 0.33497062, 0.61474264, 0.42664286, 0.6460832, 0.2978048, 0.19153345
0.115414724, 0.16193905, 0.37401187, 0.7566248, 0.52634114, 0.6718802, 0.9708704, 0.79977417, 0.80350864, 1.2136408, 1.0210955, 1.1907483, 3.109421, 4.195524, 1.9394946, 1.8055246, 1.8440304, 0.5974112, 0.72946477, 0.45145407, 0.5442504, 0.7175893, 0.3484285, 0.49662372, 0.33634257, 0.5891701, 0.42532474, 0.66384953, 0.28474858, 0.17882055
0.09037224, 0.15747598, 0.37121657, 0.78050816, 0.55606747, 0.6177597, 0.94003725, 0.7338578, 0.8233652, 1.1874399, 0.9896031, 1.1168281, 3.2278614, 4.447555, 2.0718305, 1.8070475, 1.7140772, 0.6408643, 0.7253083, 0.4685156, 0.5392338, 0.6997343, 0.34851915, 0.5144684, 0.34693372, 0.55300003, 0.44234276, 0.6830972, 0.2773198, 0.16980839
0.10285005, 0.16526008, 0.37368464, 0.80102164, 0.5904958, 0.53999096, 0.897941, 0.65037256, 0.8373447, 1.1718029, 0.9633016, 1.079253, 3.3594146, 4.7260866, 2.2274723, 1.8038824, 1.5516025, 0.6822793, 0.71002144, 0.4819224, 0.53420055, 0.680652, 0.35169917, 0.5409316, 0.360081, 0.5247138, 0.4660459, 0.7078845, 0.27626777, 0.15730926
0.11061983, 0.16720067, 0.3758045, 0.8209373, 0.6253379, 0.48330963, 0.85970336, 0.5744514, 0.846008, 1.1706704, 0.9433019, 1.0552801, 3.5068238, 5.0263376, 2.4008183, 1.7968932, 1.3641267, 0.71699035, 0.6869594, 0.49051562, 0.51926094, 0.6707017, 0.3662852, 0.56894046, 0.37764588, 0.5061431, 0.49936205, 0.7334752, 0.28119758, 0.13089572
0.12533005, 0.17816015, 0.37755346, 0.8393616, 0.659804, 0.46086165, 0.8321036, 0.5228892, 0.85214585, 1.1852881, 0.9290572, 1.0357012, 3.669337, 5.344402, 2.5856633, 1.7835448, 1.1788108, 0.7441607, 0.65061164, 0.49688914, 0.4877337, 0.66777635, 0.38529935, 0.6003647, 0.4003562, 0.50152004, 0.5371883, 0.7640198, 0.28848687, 0.11785203
0.10815168, 0.17037326, 0.38210803, 0.8493647, 0.69729674, 0.46275318, 0.8069131, 0.48562518, 0.8560833, 1.2172599, 0.9231378, 1.0190102, 3.8448396, 5.6757035, 2.7748137, 1.7633146, 1.0575868, 0.762879, 0.5939088, 0.5023501, 0.44132218, 0.66597706, 0.40828598, 0.63540417, 0.42516693, 0.5064211, 0.581051, 0.7953428, 0.29960877, 0.11791539
0.10946501, 0.17366554, 0.38340476, 0.8550727, 0.73359317, 0.47810176, 0.7905488, 0.46173668, 0.86333174, 1.2613485, 0.93023986, 1.0059572, 4.031307, 6.014436, 2.9602182, 1.7364573, 0.9907815, 0.77599704, 0.50588065, 0.50179654, 0.377861, 0.6680604, 0.43459776, 0.6703909, 0.45463014, 0.5190324, 0.62809443, 0.828908, 0.31193224, 0.122978516
0.11612268, 0.18252417, 0.38038933, 0.8549953, 0.7680908, 0.5021549, 0.78120434, 0.4498495, 0.87680227, 1.3146132, 0.9493055, 1.0024762, 4.2256002, 6.353304, 3.1348784, 1.6991327, 0.958989, 0.78742576, 0.4309217, 0.49462342, 0.33779535, 0.6734522, 0.46021783, 0.7071463, 0.484794, 0.53877074, 0.6773891, 0.86202896, 0.32665887, 0.12964708
0.11303865, 0.18827055, 0.37550643, 0.84525526, 0.8018431, 0.5288829, 0.7814092, 0.44852382, 0.89260787, 1.3762244, 0.98123646, 1.0160017, 4.4193387, 6.6879582, 3.2891903, 1.6516314, 0.948732, 0.8011713, 0.38191164, 0.48910433, 0.33323464, 0.6738297, 0.48829684, 0.73870796, 0.5192439, 0.5610373, 0.7267656, 0.8960773, 0.33966485, 0.14065398
0.1202472, 0.19855864, 0.3655977, 0.82412726, 0.8345407, 0.5562183, 0.7876268, 0.45400262, 0.9112749, 1.4439449, 1.0217303, 1.0444922, 4.6094203, 7.0068545, 3.422302, 1.5944649, 0.95327324, 0.8135604, 0.35503164, 0.480042, 0.34291348, 0.67452323, 0.51375496, 0.76651996, 0.5547873, 0.58330154, 0.7759681, 0.9277751, 0.3519307, 0.1530533
0.12238883, 0.20631282, 0.35008466, 0.79626393, 0.86236936, 0.58441424, 0.7937303, 0.4663481, 0.9330325, 1.5128497, 1.0736704, 1.0868502, 4.784401, 7.3062925, 3.5279398, 1.5200478, 0.9687007, 0.82459766, 0.3383913, 0.4682383, 0.36203235, 0.6775694, 0.5344518, 0.7883591, 0.5909912, 0.6025263, 0.8243355, 0.95575714, 0.3629636, 0.16618422
0.13107869, 0.21579586, 0.3296933, 0.7566771, 0.88720816, 0.6082614, 0.8020712, 0.47992575, 0.9574494, 1.5789951, 1.1365439, 1.1381314, 4.9366536, 7.5790496, 3.6063972, 1.4215698, 0.9903528, 0.832208, 0.34143016, 0.4667585, 0.3934296, 0.6694907, 0.5557361, 0.7979709, 0.62675846, 0.61564493, 0.8673597, 0.98338443, 0.36175057, 0.1837202
0.14670391, 0.22965735, 0.26574224, 0.6955244, 0.91532195, 0.6163806, 0.81905955, 0.48715857, 0.9857041, 1.6366897, 1.2104613, 1.1916021, 5.0627656, 7.8156595, 3.6625986, 1.3150029, 1.0074064, 0.84462494, 0.35701263, 0.4810642, 0.4299989, 0.6591583, 0.5694572, 0.79818356, 0.6607016, 0.6179859, 0.90826654, 1.0052545, 0.35324195, 0.20273872
0.14922749, 0.23071826, 0.22834183, 0.6437906, 0.9353815, 0.6122855, 0.84088826, 0.4887771, 1.0159397, 1.6812228, 1.294057, 1.2417681, 5.1618485, 8.007688, 3.7013643, 1.2306083, 1.0115086, 0.86359245, 0.3786052, 0.50127286, 0.47398147, 0.65158725, 0.5867113, 0.7756431, 0.692724, 0.6083658, 0.94128877, 1.02724, 0.32905272, 0.22333737
0.16854909, 0.24815759, 0.21461168, 0.5727832, 0.95374984, 0.5940283, 0.857618, 0.49289075, 1.041158, 1.7136782, 1.3819631, 1.2880268, 5.2327538, 8.152587, 3.7207956, 1.1852013, 0.99852765, 0.8860279, 0.4061511, 0.53002703, 0.5270921, 0.64591545, 0.602641, 0.7367283, 0.72031325, 0.5803897, 0.9720355, 1.0431808, 0.2715338, 0.24719732
0.12707314, 0.23972149, 0.20740966, 0.48338488, 0.9790087, 0.5199682, 0.8769454, 0.48924637, 1.0604633, 1.7307361, 1.4712825, 1.3295962, 5.284572, 8.245618, 3.7188191, 1.1757153, 0.96833456, 0.9055462, 0.44210222, 0.5713099, 0.58579594, 0.64844704, 0.62008476, 0.6560837, 0.74844515, 0.52931356, 0.99308664, 1.0601119, 0.2576867, 0.27097285
0.14698938, 0.25957906, 0.21005633, 0.44470888, 0.99889463, 0.47983226, 0.90655273, 0.46712187, 1.0785, 1.7257779, 1.5582262, 1.370514, 5.326185, 8.289441, 3.6861181, 1.1991451, 0.9170439, 0.9209682, 0.4860981, 0.62263614, 0.64775026, 0.66558653, 0.6449162, 0.5003448, 0.7701899, 0.49297187, 1.0116345, 1.0703113, 0.26212496, 0.29714537
0.13357782, 0.25742933, 0.2206383, 0.43662655, 1.0192988, 0.47181568, 0.9408805, 0.45759743, 1.0966766, 1.6947685, 1.6387905, 1.4218825, 5.3757215, 8.281979, 3.6126795, 1.2452872, 0.8683386, 0.93820715, 0.5351418, 0.6786994, 0.7157544, 0.6921114, 0.6702172, 0.46589142, 0.79126185, 0.47401416, 1.0227268, 1.0778482, 0.2753296, 0.32411402
0.14905985, 0.27472022, 0.23104827, 0.4360885, 1.0459881, 0.48703817, 0.97480327, 0.4674675, 1.116489, 1.6288201, 1.7115097, 1.4903738, 5.4398136, 8.232887, 3.4818354, 1.3114274, 0.83712834, 0.9565522, 0.58660555, 0.7405645, 0.78724444, 0.7254964, 0.70027244, 0.46454567, 0.80673945, 0.47513413, 1.027856, 1.0817014, 0.2953289, 0.35049096
0.16862963, 0.2796445, 0.25180352, 0.44808388, 1.0653075, 0.52437705, 1.011629, 0.48417038, 1.1404959, 1.5109026, 1.7715861, 1.5802817, 5.5298295, 8.143096, 3.281046, 1.3924958, 0.8390086, 0.97638553, 0.63693345, 0.81061304, 0.85552174, 0.76947355, 0.7316496, 0.47519547, 0.8237803, 0.482183, 1.0286242, 1.0770162, 0.3200417, 0.3775096
0.1593149, 0.2865183, 0.27033606, 0.47028634, 1.0834064, 0.5686662, 1.0582457, 0.5072237, 1.1580516, 1.3566264, 1.8201759, 1.6898339, 5.6416955, 8.027293, 2.9890573, 1.4865626, 0.86400324, 0.9903746, 0.68785286, 0.8825489, 0.92248535, 0.81578994, 0.76413953, 0.49919078, 0.8323805, 0.49901226, 1.0184273, 1.0720745, 0.343977, 0.40727493
0.16594288, 0.29525778, 0.2925415, 0.4937633, 1.1029426, 0.61908644, 1.1069568, 0.5395384, 1.1675384, 1.2112378, 1.8556316, 1.8171617, 5.768766, 7.898022, 2.6331716, 1.5900726, 0.90555114, 0.996666, 0.7366623, 0.9537647, 0.9860444, 0.8601724, 0.80118227, 0.5261678, 0.83953923, 0.5160242, 1.0033382, 1.0563447, 0.36953127, 0.4358073
0.1771633, 0.2964112, 0.31670848, 0.52515405, 1.1096014, 0.67907065, 1.1523894, 0.57811886, 1.1684303, 1.113901, 1.8808923, 1.9563816, 5.9041076, 7.762199, 2.3961608, 1.6995015, 0.95935315, 0.9957819, 0.77860546, 1.0245352, 1.0392998, 0.90381664, 0.8367695, 0.5567667, 0.8412545, 0.53336644, 0.97744644, 1.0347189, 0.39299744, 0.4635439
0.1674446, 0.30089593, 0.3405968, 0.55811155, 1.1073036, 0.7428923, 1.2017537, 0.61380637, 1.1672839, 1.0518615, 1.8951463, 2.1023674, 6.037227, 7.6253624, 2.3032372, 1.8108741, 1.0223289, 0.9880455, 0.8105122, 1.0934453, 1.0770713, 0.9436402, 0.8692378, 0.5892495, 0.8353214, 0.5481924, 0.9431358, 1.001374, 0.41424766, 0.48772475
0.14125441, 0.2919347, 0.3664762, 0.59150255, 1.0939627, 0.807765, 1.2525055, 0.64403594, 1.161203, 1.0208493, 1.8941673, 2.250957, 6.1539083, 7.492614, 2.2964702, 1.9185863, 1.0927948, 0.9727711, 0.8327761, 1.1569059, 1.0972602, 0.9735971, 0.89997727, 0.6181792, 0.8262409, 0.5557318, 0.8973168, 0.96323085, 0.42880037, 0.5085841
0.16490701, 0.31508124, 0.38593644, 0.63135636, 1.0508084, 0.8751402, 1.2979021, 0.66752267, 1.1527548, 1.0055948, 1.8808216, 2.391953, 6.2478423, 7.3516955, 2.3422334, 2.0203786, 1.1647, 0.9595733, 0.85459936, 1.206727, 1.0983957, 0.99526334, 0.92077005, 0.64634335, 0.80542403, 0.555514, 0.8446848, 0.9153888, 0.43371782, 0.5263711
0.1542111, 0.28585356, 0.4094811, 0.66496086, 0.98252463, 0.9454992, 1.3336694, 0.68706113, 1.1289473, 1.0079224, 1.8479791, 2.5196228, 6.3069034, 7.1962495, 2.420296, 2.1103506, 1.2367429, 0.94806266, 0.8723072, 1.2467911, 1.0642737, 1.0048096, 0.93710375, 0.66380644, 0.783443, 0.54861623, 0.76484716, 0.8581868, 0.4339546, 0.53847724
0.17451064, 0.29980272, 0.42851081, 0.6982772, 0.8953874, 1.0097625, 1.3694308, 0.69208944, 1.0842059, 1.0223254, 1.7900637, 2.6273708, 6.321637, 7.0160627, 2.5172436, 2.1813943, 1.3076322, 0.9382988, 0.88115203, 1.278184, 0.998699, 0.99357027, 0.9435226, 0.6752129, 0.7458481, 0.5313141, 0.6787752, 0.79786557, 0.42131257, 0.54425704
0.1551077, 0.2850138, 0.44121137, 0.732313, 0.68114763, 1.0705249, 1.3979694, 0.670681, 1.0284683, 1.0393938, 1.7008164, 2.711574, 6.2800417, 6.8047013, 2.6191409, 2.2307532, 1.3719839, 0.93684465, 0.88562393, 1.2963368, 0.89596564, 0.9687103, 0.9349999, 0.6770134, 0.70578974, 0.50518006, 0.5568346, 0.72937816, 0.3955038, 0.546318
0.16893546, 0.28464583, 0.45378423, 0.75811374, 0.603148, 1.1319392, 1.4093189, 0.6282351, 0.96757257, 1.0546926, 1.5680506, 2.767216, 6.17923, 6.545167, 2.7185802, 2.2507222, 1.4264134, 0.9437106, 0.8909002, 1.2969512, 0.7056042, 0.9335299, 0.9207577, 0.6609886, 0.65664154, 0.4744579, 0.4253736, 0.6657864, 0.36450535, 0.5379123
0.16156846, 0.26891884, 0.45752555, 0.7831934, 0.5829534, 1.1860608, 1.4129527, 0.5697206, 0.89088386, 1.0642879, 1.3982481, 2.7889318, 6.0099998, 6.239099, 2.8018444, 2.2401636, 1.4709561, 0.9550111, 0.8936497, 1.2803793, 0.6304143, 0.89177346, 0.90371966, 0.62763417, 0.5965475, 0.43046713, 0.3651523, 0.60903746, 0.32997212, 0.5254322
0.15818411, 0.25027582, 0.45664516, 0.8032079, 0.59020203, 1.2342017, 1.4061997, 0.48152617, 0.7993785, 1.0705082, 1.1661128, 2.7715518, 5.781366, 5.8700147, 2.860713, 2.1987846, 1.5018744, 0.97145206, 0.8888001, 1.2521682, 0.6070369, 0.8483049, 0.88263065, 0.581679, 0.5405443, 0.38990226, 0.3344015, 0.5527455, 0.30337387, 0.5002329
0.15480225, 0.24161375, 0.45070148, 0.8169671, 0.6107146, 1.278581, 1.3856289, 0.38788903, 0.68817854, 1.0742359, 1.0258781, 2.7134256, 5.4948406, 5.432805, 2.8893008, 2.1259773, 1.5201191, 0.98933935, 0.87315637, 1.2153301, 0.60457283, 0.8151841, 0.8653095, 0.5242333, 0.48948625, 0.35616782, 0.31644666, 0.50595313, 0.28614932, 0.46756646
0.16227308, 0.22881892, 0.43555698, 0.8306058, 0.63553137, 1.3198329, 1.3463255, 0.3655464, 0.5903604, 1.0760701, 0.9653559, 2.6207647, 5.1607294, 4.9070725, 2.8815918, 2.0401936, 1.5291018, 1.0033289, 0.85506034, 1.1593335, 0.6190511, 0.7919347, 0.84938765, 0.48520872, 0.4546123, 0.32663235, 0.30455914, 0.47402513, 0.26769271, 0.43147257
0.14894687, 0.20539452, 0.4244586, 0.8338961, 0.6673474, 1.3509034, 1.3029776, 0.35243392, 0.5278777, 1.077634, 0.95423234, 2.4815986, 4.7906075, 4.308615, 2.8360472, 1.9515032, 1.5319967, 1.013214, 0.8332966, 1.084997, 0.6423181, 0.7822838, 0.84056133, 0.46423858, 0.4269757, 0.29921126, 0.29851004, 0.44699866, 0.25388536, 0.39443213
0.15338308, 0.19633597, 0.4154501, 0.8287953, 0.7009374, 1.3717067, 1.2542229, 0.34636056, 0.4993381, 1.0819445, 0.95914775, 2.317193, 4.420679, 3.5926783, 2.7366571, 1.8926523, 1.5413363, 1.0109228, 0.79630584, 1.000869, 0.6696633, 0.79218596, 0.83350176, 0.45722413, 0.41410387, 0.2648604, 0.29892597, 0.421622, 0.24473356, 0.36396033
0.17405362, 0.20886756, 0.40664154, 0.82179266, 0.7268274, 1.3903307, 1.1872422, 0.34556606, 0.48470432, 1.088519, 0.9746395, 2.1333172, 4.062263, 2.6059897, 2.585251, 1.8645242, 1.5592812, 0.9980873, 0.7483178, 0.8867408, 0.70364225, 0.8095672, 0.83047295, 0.46142772, 0.3993818, 0.24470581, 0.29317397, 0.40957537, 0.22798133, 0.32766953
0.1807947, 0.19959185, 0.40472138, 0.7941297, 0.75349927, 1.3945713, 1.1112267, 0.3574007, 0.4862848, 1.0887301, 0.9991921, 1.9389461, 3.724883, 2.1781695, 2.364338, 1.87072, 1.5846474, 0.9806795, 0.7090289, 0.5662614, 0.74118525, 0.82793707, 0.8413186, 0.46132898, 0.3904874, 0.22670902, 0.29451203, 0.39573935, 0.21688421, 0.3006062
0.1576908, 0.16824357, 0.39768738, 0.7649754, 0.77099574, 1.3855588, 1.0446608, 0.37185943, 0.49890554, 1.0864595, 1.0213896, 1.7762179, 3.445084, 1.9915543, 2.0605695, 1.8979408, 1.6109143, 0.96833533, 0.6849089, 0.48814824, 0.77289367, 0.8604491, 0.8424995, 0.472765, 0.38627225, 0.20648044, 0.28365043, 0.39644563, 0.18796453, 0.2624408
0.16740626, 0.16400565, 0.394623, 0.72858214, 0.77076644, 1.3715578, 0.9804767, 0.3841412, 0.5219771, 1.0771587, 1.039781, 1.6469724, 3.2255497, 1.9149415, 1.6705658, 1.9417968, 1.6366868, 0.9612533, 0.6601468, 0.44155362, 0.8099594, 0.89355904, 0.8423557, 0.48650602, 0.37774643, 0.1920607, 0.28323197, 0.39128363, 0.17755759, 0.21954565
0.1734777, 0.16869509, 0.38554144, 0.6740315, 0.76580936, 1.3473203, 0.9247096, 0.3952982, 0.5468157, 1.0682806, 1.0469837, 1.5510683, 3.059655, 1.9018623, 1.4986, 1.9989022, 1.6618187, 0.9548288, 0.6288678, 0.43578714, 0.8531034, 0.91899914, 0.84673446, 0.4945613, 0.38251972, 0.15625152, 0.26909325, 0.39886957, 0.15788926, 0.2113442
0.18259484, 0.17143893, 0.37563503, 0.6250746, 0.7489264, 1.2993361, 0.9022473, 0.41427773, 0.56734455, 1.062252, 1.0380023, 1.4766353, 2.940328, 1.9356172, 1.4558424, 2.0627992, 1.6879491, 0.9400672, 0.6092491, 0.45163858, 0.8904806, 0.94810253, 0.8339964, 0.5102463, 0.37993482, 0.13968785, 0.2634302, 0.40343773, 0.15577121, 0.2076503
